Array Design Name	Illumina HumanRef-6 Expression BeadChip
Provider	Jack Zhu(zhujack@mail.nih.gov)
Comment[ArrayExpressAccession]	A-GEOD-7306
Comment[SecondaryAccession]	GPL7306
Comment[Description]	Array Manufacturer: Illumina Inc., Distribution: custom-commercial, Technology: oligonucleotide beads, The Sentrix Human-6 BeadChip can be used to study expression of over 47,000 human transcripts. Researchers can generate whole-genome expression profiles for 6 samples in parallel on a single BeadChip. Array is composed of 3 micron features with average feature redundancy of 30-fold . All features are QCed by sequential hybridizations process called array decoding. Probes are fully screened all-full-length 50-mers. Assay requires 50-100ng of total RNA input. Array content is based on RefSeq and additional space is occupied by targets selected from Unigene build 163 and Gnomon databases.<br>Reporter Database Entry [genbank] = RefSeq identifier LINK_PRE:http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=Search&db=Nucleotide&term=
Comment[SubmittedName]	Illumina HumanRef-6 Expression BeadChip
Comment[Organism]	Homo sapiens
Comment[ArrayExpressReleaseDate]	2011-05-12
Printing Protocol	http://www.illumina.com/technology/platform/tech_plat_arraymfg.ilmn
Surface Type	
Substrate Type	
Term Source Name	genbank

Reporter Name	Comment[Target]	Reporter Database Entry [genbank]	Comment[SPOT_ID]
36737	Hs.160882-S		UniGene: Hs.160882
36738	Hs.160927-S		UniGene: Hs.160927
36739	Hs.160976-S		UniGene: Hs.160976
36740	Hs.160979-S		UniGene: Hs.160979
36741	Hs.160983-S		UniGene: Hs.160983
36742	Hs.161029-S		UniGene: Hs.161029
36743	Hs.161174-S		UniGene: Hs.161174
36744	Hs.161194-S		UniGene: Hs.161194
36745	Hs.161211-S		UniGene: Hs.161211
36746	Hs.161239-S		UniGene: Hs.161239
36747	Hs.161256-S		UniGene: Hs.161256
36748	Hs.161298-S		UniGene: Hs.161298
36749	Hs.161367-S		UniGene: Hs.161367
36750	Hs.161387-S		UniGene: Hs.161387
36751	Hs.161444-S		UniGene: Hs.161444
36752	Hs.161757-S		UniGene: Hs.161757
36753	Hs.16177-S		UniGene: Hs.16177
36754	Hs.161835-S		UniGene: Hs.161835
36755	Hs.161851-S		UniGene: Hs.161851
36756	Hs.16188-S		UniGene: Hs.16188
36757	Hs.161924-S		UniGene: Hs.161924
36758	Hs.161956-S		UniGene: Hs.161956
36759	Hs.161957-S		UniGene: Hs.161957
36760	Hs.162139-S		UniGene: Hs.162139
36761	Hs.162181-S		UniGene: Hs.162181
36762	Hs.162201-S		UniGene: Hs.162201
36763	Hs.162210-S		UniGene: Hs.162210
36764	Hs.162264-S		UniGene: Hs.162264
36765	Hs.162705-S		UniGene: Hs.162705
36766	Hs.162728-S		UniGene: Hs.162728
36767	Hs.162734-S		UniGene: Hs.162734
36768	Hs.162809-S		UniGene: Hs.162809
36769	Hs.162859-S		UniGene: Hs.162859
36770	Hs.162868-S		UniGene: Hs.162868
36771	Hs.162874-S		UniGene: Hs.162874
36772	Hs.162900-S		UniGene: Hs.162900
36773	Hs.16304-S		UniGene: Hs.16304
36774	Hs.163155-S		UniGene: Hs.163155
36775	Hs.163329-S		UniGene: Hs.163329
36776	Hs.163346-S		UniGene: Hs.163346
36777	Hs.16346-S		UniGene: Hs.16346
36778	Hs.163533-S		UniGene: Hs.163533
36779	Hs.163557-S		UniGene: Hs.163557
36780	Hs.16370-S		UniGene: Hs.16370
36781	Hs.163734-S		UniGene: Hs.163734
36782	Hs.163776-S		UniGene: Hs.163776
36783	Hs.163850-S		UniGene: Hs.163850
36784	Hs.163883-S		UniGene: Hs.163883
36785	Hs.163893-S		UniGene: Hs.163893
36786	Hs.163907-S		UniGene: Hs.163907
36787	Hs.164122-S		UniGene: Hs.164122
36788	Hs.164147-S		UniGene: Hs.164147
36789	Hs.164193-S		UniGene: Hs.164193
36790	Hs.164221-S		UniGene: Hs.164221
36791	Hs.164318-S		UniGene: Hs.164318
36792	Hs.164324-S		UniGene: Hs.164324
36793	Hs.164424-S		UniGene: Hs.164424
36794	Hs.164461-S		UniGene: Hs.164461
36795	Hs.164463-S		UniGene: Hs.164463
36796	Hs.164469-S		UniGene: Hs.164469
36797	Hs.16515-S		UniGene: Hs.16515
36798	Hs.165387-S		UniGene: Hs.165387
36799	Hs.165469-S		UniGene: Hs.165469
36800	Hs.165695-S		UniGene: Hs.165695
36801	Hs.165818-S		UniGene: Hs.165818
36802	Hs.165839-S		UniGene: Hs.165839
36803	Hs.16586-S		UniGene: Hs.16586
36804	Hs.165894-S		UniGene: Hs.165894
36805	Hs.166271-S		UniGene: Hs.166271
36806	Hs.166313-S		UniGene: Hs.166313
36807	Hs.166458-S		UniGene: Hs.166458
36808	Hs.166502-S		UniGene: Hs.166502
36809	Hs.166518-S		UniGene: Hs.166518
36810	Hs.167046-S		UniGene: Hs.167046
36811	Hs.167173-S		UniGene: Hs.167173
36812	Hs.167260-S		UniGene: Hs.167260
36813	Hs.167368-S		UniGene: Hs.167368
36814	Hs.167467-S		UniGene: Hs.167467
36815	Hs.167626-S		UniGene: Hs.167626
36816	Hs.167673-S		UniGene: Hs.167673
36817	Hs.167690-S		UniGene: Hs.167690
36818	Hs.167793-S		UniGene: Hs.167793
36819	Hs.167901-S		UniGene: Hs.167901
36820	Hs.16798-S		UniGene: Hs.16798
36821	Hs.168355-S		UniGene: Hs.168355
36822	Hs.168427-S		UniGene: Hs.168427
36823	Hs.169006-S		UniGene: Hs.169006
36824	Hs.169054-S		UniGene: Hs.169054
36825	Hs.169444-S		UniGene: Hs.169444
36826	Hs.16961-S		UniGene: Hs.16961
36827	Hs.169802-S		UniGene: Hs.169802
36828	Hs.169812-S		UniGene: Hs.169812
36829	Hs.169855-S		UniGene: Hs.169855
36830	Hs.169979-S		UniGene: Hs.169979
36831	Hs.170064-S		UniGene: Hs.170064
36832	Hs.170131-S		UniGene: Hs.170131
36833	Hs.170303-S		UniGene: Hs.170303
36834	Hs.170381-S		UniGene: Hs.170381
36835	Hs.170579-S		UniGene: Hs.170579
36836	Hs.170588-S		UniGene: Hs.170588
36837	Hs.170605-S		UniGene: Hs.170605
36838	Hs.170643-S		UniGene: Hs.170643
36839	Hs.170646-S		UniGene: Hs.170646
36840	Hs.170666-S		UniGene: Hs.170666
36841	Hs.170692-S		UniGene: Hs.170692
36842	Hs.170770-S		UniGene: Hs.170770
36843	Hs.170794-S		UniGene: Hs.170794
36844	Hs.170801-S		UniGene: Hs.170801
36845	Hs.170851-S		UniGene: Hs.170851
36846	Hs.170884-S		UniGene: Hs.170884
36847	Hs.170921-S		UniGene: Hs.170921
36848	Hs.170935-S		UniGene: Hs.170935
36849	Hs.170944-S		UniGene: Hs.170944
36850	Hs.170984-S		UniGene: Hs.170984
36851	Hs.171043-S		UniGene: Hs.171043
36852	Hs.171051-S		UniGene: Hs.171051
36853	Hs.171052-S		UniGene: Hs.171052
36854	Hs.171092-S		UniGene: Hs.171092
36855	Hs.171105-S		UniGene: Hs.171105
36856	Hs.171142-S		UniGene: Hs.171142
36857	Hs.171168-S		UniGene: Hs.171168
36858	Hs.171169-S		UniGene: Hs.171169
36859	Hs.171192-S		UniGene: Hs.171192
36860	Hs.171214-S		UniGene: Hs.171214
36861	Hs.171243-S		UniGene: Hs.171243
36862	Hs.171273-S		UniGene: Hs.171273
36863	Hs.171301-S		UniGene: Hs.171301
36864	Hs.171348-S		UniGene: Hs.171348
36865	Hs.171395-S		UniGene: Hs.171395
36866	Hs.171425-S		UniGene: Hs.171425
36867	Hs.171437-S		UniGene: Hs.171437
36868	Hs.171463-S		UniGene: Hs.171463
36869	Hs.171464-S		UniGene: Hs.171464
36870	Hs.171762-S		UniGene: Hs.171762
36871	Hs.171858-S		UniGene: Hs.171858
36872	Hs.171877-S		UniGene: Hs.171877
36873	Hs.172080-S		UniGene: Hs.172080
36874	Hs.172119-S		UniGene: Hs.172119
36875	Hs.17235-S		UniGene: Hs.17235
36876	Hs.172749-S		UniGene: Hs.172749
36877	Hs.172905-S		UniGene: Hs.172905
36878	Hs.173400-S		UniGene: Hs.173400
36879	Hs.173565-S		UniGene: Hs.173565
36880	Hs.17385-S		UniGene: Hs.17385
36881	Hs.174766-S		UniGene: Hs.174766
36882	Hs.174794-S		UniGene: Hs.174794
36883	Hs.17519-S		UniGene: Hs.17519
36884	Hs.175316-S		UniGene: Hs.175316
36885	Hs.175358-S		UniGene: Hs.175358
36886	Hs.17569-S		UniGene: Hs.17569
36887	Hs.175892-S		UniGene: Hs.175892
36888	Hs.175893-S		UniGene: Hs.175893
36889	Hs.176379-S		UniGene: Hs.176379
36890	Hs.176590-S		UniGene: Hs.176590
36891	Hs.176596-S		UniGene: Hs.176596
36892	Hs.176644-S		UniGene: Hs.176644
36893	Hs.176674-S		UniGene: Hs.176674
36894	Hs.176680-S		UniGene: Hs.176680
36895	Hs.176837-S		UniGene: Hs.176837
36896	Hs.176926-S		UniGene: Hs.176926
36897	Hs.176972-S		UniGene: Hs.176972
36898	Hs.176992-S		UniGene: Hs.176992
36899	Hs.177151-S		UniGene: Hs.177151
36900	Hs.177264-S		UniGene: Hs.177264
36901	Hs.177285-S		UniGene: Hs.177285
36902	Hs.177387-S		UniGene: Hs.177387
36903	Hs.177469-S		UniGene: Hs.177469
36904	Hs.177841-S		UniGene: Hs.177841
36905	Hs.177954-S		UniGene: Hs.177954
36906	Hs.177982-S		UniGene: Hs.177982
36907	Hs.177986-S		UniGene: Hs.177986
36908	Hs.178067-S		UniGene: Hs.178067
36909	Hs.178226-S		UniGene: Hs.178226
36910	Hs.178364-S		UniGene: Hs.178364
36911	Hs.178610-S		UniGene: Hs.178610
36912	Hs.179095-S		UniGene: Hs.179095
36913	Hs.179115-S		UniGene: Hs.179115
36914	Hs.179213-S		UniGene: Hs.179213
36915	Hs.179299-S		UniGene: Hs.179299
36916	Hs.17948-S		UniGene: Hs.17948
36917	Hs.179641-S		UniGene: Hs.179641
36918	Hs.179697-S		UniGene: Hs.179697
36919	Hs.179864-S		UniGene: Hs.179864
36920	Hs.180134-S		UniGene: Hs.180134
36921	Hs.180171-S		UniGene: Hs.180171
36922	Hs.180346-S		UniGene: Hs.180346
36923	Hs.180433-S		UniGene: Hs.180433
36924	Hs.180662-S		UniGene: Hs.180662
36925	Hs.181085-S		UniGene: Hs.181085
36926	Hs.181336-S		UniGene: Hs.181336
36927	Hs.181340-S		UniGene: Hs.181340
36928	Hs.181900-S		UniGene: Hs.181900
36929	Hs.18214-S		UniGene: Hs.18214
36930	Hs.182314-S		UniGene: Hs.182314
36931	Hs.182577-S		UniGene: Hs.182577
36932	Hs.183041-S		UniGene: Hs.183041
36933	Hs.183140-S		UniGene: Hs.183140
36934	Hs.18343-S		UniGene: Hs.18343
36935	Hs.183602-S		UniGene: Hs.183602
36936	Hs.183817-S		UniGene: Hs.183817
36937	Hs.183850-S		UniGene: Hs.183850
36938	Hs.183902-S		UniGene: Hs.183902
36939	Hs.183950-S		UniGene: Hs.183950
36940	Hs.183952-S		UniGene: Hs.183952
36941	Hs.183974-S		UniGene: Hs.183974
36942	Hs.183983-S		UniGene: Hs.183983
36943	Hs.184532-S		UniGene: Hs.184532
36944	Hs.185029-S		UniGene: Hs.185029
36945	Hs.185140-S		UniGene: Hs.185140
36946	Hs.185215-S		UniGene: Hs.185215
36947	Hs.185493-S		UniGene: Hs.185493
36948	Hs.185559-S		UniGene: Hs.185559
36949	Hs.185602-S		UniGene: Hs.185602
36950	Hs.18564-S		UniGene: Hs.18564
36951	Hs.185677-S		UniGene: Hs.185677
36952	Hs.185848-S		UniGene: Hs.185848
36953	Hs.185910-S		UniGene: Hs.185910
36954	Hs.186462-S		UniGene: Hs.186462
36955	Hs.186502-S		UniGene: Hs.186502
36956	Hs.186582-S		UniGene: Hs.186582
36957	Hs.186810-S		UniGene: Hs.186810
36958	Hs.186951-S		UniGene: Hs.186951
36959	Hs.186969-S		UniGene: Hs.186969
36960	Hs.186970-S		UniGene: Hs.186970
36961	Hs.187197-S		UniGene: Hs.187197
36962	Hs.187199-S		UniGene: Hs.187199
36963	Hs.187258-S		UniGene: Hs.187258
36964	Hs.187266-S		UniGene: Hs.187266
36965	Hs.187328-S		UniGene: Hs.187328
36966	Hs.187402-S		UniGene: Hs.187402
36967	Hs.187420-S		UniGene: Hs.187420
36968	Hs.187505-S		UniGene: Hs.187505
36969	Hs.187555-S		UniGene: Hs.187555
36970	Hs.187564-S		UniGene: Hs.187564
36971	Hs.187590-S		UniGene: Hs.187590
36972	Hs.187615-S		UniGene: Hs.187615
36973	Hs.187628-S		UniGene: Hs.187628
36974	Hs.187635-S		UniGene: Hs.187635
36975	Hs.18768-S		UniGene: Hs.18768
36976	Hs.187769-S		UniGene: Hs.187769
36977	Hs.187771-S		UniGene: Hs.187771
36978	Hs.187772-S		UniGene: Hs.187772
36979	Hs.187802-S		UniGene: Hs.187802
36980	Hs.187822-S		UniGene: Hs.187822
36981	Hs.187835-S		UniGene: Hs.187835
36982	Hs.187866-S		UniGene: Hs.187866
36983	Hs.187949-S		UniGene: Hs.187949
36984	Hs.187959-S		UniGene: Hs.187959
36985	Hs.188007-S		UniGene: Hs.188007
36986	Hs.188092-S		UniGene: Hs.188092
36987	Hs.188173-S		UniGene: Hs.188173
36988	Hs.188325-S		UniGene: Hs.188325
36989	Hs.188363-S		UniGene: Hs.188363
36990	Hs.188366-S		UniGene: Hs.188366
36991	Hs.188372-S		UniGene: Hs.188372
36992	Hs.18849-S		UniGene: Hs.18849
36993	Hs.188501-S		UniGene: Hs.188501
36994	Hs.188528-S		UniGene: Hs.188528
36995	Hs.188536-S		UniGene: Hs.188536
36996	Hs.188578-S		UniGene: Hs.188578
36997	Hs.188630-S		UniGene: Hs.188630
36998	Hs.188633-S		UniGene: Hs.188633
36999	Hs.188727-S		UniGene: Hs.188727
37000	Hs.188814-S		UniGene: Hs.188814
37001	Hs.188825-S		UniGene: Hs.188825
37002	Hs.188918-S		UniGene: Hs.188918
37003	Hs.189242-S		UniGene: Hs.189242
37004	Hs.189358-S		UniGene: Hs.189358
37005	Hs.189409-S		UniGene: Hs.189409
37006	Hs.189467-S		UniGene: Hs.189467
37007	Hs.189689-S		UniGene: Hs.189689
37008	Hs.189729-S		UniGene: Hs.189729
37009	Hs.189757-S		UniGene: Hs.189757
37010	Hs.189825-S		UniGene: Hs.189825
37011	Hs.189955-S		UniGene: Hs.189955
37012	Hs.189965-S		UniGene: Hs.189965
37013	Hs.189998-S		UniGene: Hs.189998
37014	Hs.190005-S		UniGene: Hs.190005
37015	Hs.190028-S		UniGene: Hs.190028
37016	Hs.190036-S		UniGene: Hs.190036
37017	Hs.190135-S		UniGene: Hs.190135
37018	Hs.190160-S		UniGene: Hs.190160
37019	Hs.190232-S		UniGene: Hs.190232
37020	Hs.190316-S		UniGene: Hs.190316
37021	Hs.190353-S		UniGene: Hs.190353
37022	Hs.190364-S		UniGene: Hs.190364
37023	Hs.190376-S		UniGene: Hs.190376
37024	Hs.190383-S		UniGene: Hs.190383
37025	Hs.190400-S		UniGene: Hs.190400
37026	Hs.190499-S		UniGene: Hs.190499
37027	Hs.190544-S		UniGene: Hs.190544
37028	Hs.190609-S		UniGene: Hs.190609
37029	Hs.190651-S		UniGene: Hs.190651
37030	Hs.190726-S		UniGene: Hs.190726
37031	Hs.190745-S		UniGene: Hs.190745
37032	Hs.19081-S		UniGene: Hs.19081
37033	Hs.190874-S		UniGene: Hs.190874
37034	Hs.190888-S		UniGene: Hs.190888
37035	Hs.190904-S		UniGene: Hs.190904
37036	Hs.190983-S		UniGene: Hs.190983
37037	Hs.191034-S		UniGene: Hs.191034
37038	Hs.191036-S		UniGene: Hs.191036
37039	Hs.191060-S		UniGene: Hs.191060
37040	Hs.191111-S		UniGene: Hs.191111
37041	Hs.191124-S		UniGene: Hs.191124
37042	Hs.191144-S		UniGene: Hs.191144
37043	Hs.191146-S		UniGene: Hs.191146
37044	Hs.191179-S		UniGene: Hs.191179
37045	Hs.191213-S		UniGene: Hs.191213
37046	Hs.191241-S		UniGene: Hs.191241
37047	Hs.191330-S		UniGene: Hs.191330
37048	Hs.191380-S		UniGene: Hs.191380
37049	Hs.191422-S		UniGene: Hs.191422
37050	Hs.191464-S		UniGene: Hs.191464
37051	Hs.191542-S		UniGene: Hs.191542
37052	Hs.191547-S		UniGene: Hs.191547
37053	Hs.19156-S		UniGene: Hs.19156
37054	Hs.191632-S		UniGene: Hs.191632
37055	Hs.191720-S		UniGene: Hs.191720
37056	Hs.191787-S		UniGene: Hs.191787
37057	Hs.191819-S		UniGene: Hs.191819
37058	Hs.191828-S		UniGene: Hs.191828
37059	Hs.191850-S		UniGene: Hs.191850
37060	Hs.191886-S		UniGene: Hs.191886
37061	Hs.191888-S		UniGene: Hs.191888
37062	Hs.191939-S		UniGene: Hs.191939
37063	Hs.191942-S		UniGene: Hs.191942
37064	Hs.191945-S		UniGene: Hs.191945
37065	Hs.191953-S		UniGene: Hs.191953
37066	Hs.191980-S		UniGene: Hs.191980
37067	Hs.191995-S		UniGene: Hs.191995
37068	Hs.192007-S		UniGene: Hs.192007
37069	Hs.192040-S		UniGene: Hs.192040
37070	Hs.192103-S		UniGene: Hs.192103
37071	Hs.192253-S		UniGene: Hs.192253
37072	Hs.192261-S		UniGene: Hs.192261
37073	Hs.192342-S		UniGene: Hs.192342
37074	Hs.192643-S		UniGene: Hs.192643
37075	Hs.192991-S		UniGene: Hs.192991
37076	Hs.193042-S		UniGene: Hs.193042
37077	Hs.193118-S		UniGene: Hs.193118
37078	Hs.19312-S		UniGene: Hs.19312
37079	Hs.193223-S		UniGene: Hs.193223
37080	Hs.193226-S		UniGene: Hs.193226
37081	Hs.193229-S		UniGene: Hs.193229
37082	Hs.193352-S		UniGene: Hs.193352
37083	Hs.193381-S		UniGene: Hs.193381
37084	Hs.19339-S		UniGene: Hs.19339
37085	Hs.193468-S		UniGene: Hs.193468
37086	Hs.193702-S		UniGene: Hs.193702
37087	Hs.193815-S		UniGene: Hs.193815
37088	Hs.193832-S		UniGene: Hs.193832
37089	Hs.193842-S		UniGene: Hs.193842
37090	Hs.193915-S		UniGene: Hs.193915
37091	Hs.193963-S		UniGene: Hs.193963
37092	Hs.194101-S		UniGene: Hs.194101
37093	Hs.194121-S		UniGene: Hs.194121
37094	Hs.194146-S		UniGene: Hs.194146
37095	Hs.194214-S		UniGene: Hs.194214
37096	Hs.194264-S		UniGene: Hs.194264
37097	Hs.194333-S		UniGene: Hs.194333
37098	Hs.194392-S		UniGene: Hs.194392
37099	Hs.19440-S		UniGene: Hs.19440
37100	Hs.194417-S		UniGene: Hs.194417
37101	Hs.194438-S		UniGene: Hs.194438
37102	Hs.194475-S		UniGene: Hs.194475
37103	Hs.194574-S		UniGene: Hs.194574
37104	Hs.194980-S		UniGene: Hs.194980
37105	Hs.194982-S		UniGene: Hs.194982
37106	Hs.194990-S		UniGene: Hs.194990
37107	Hs.195035-S		UniGene: Hs.195035
37108	Hs.195040-S		UniGene: Hs.195040
37109	Hs.195074-S		UniGene: Hs.195074
37110	Hs.195078-S		UniGene: Hs.195078
37111	Hs.195315-S		UniGene: Hs.195315
37112	Hs.195347-S		UniGene: Hs.195347
37113	Hs.195400-S		UniGene: Hs.195400
37114	Hs.195653-S		UniGene: Hs.195653
37115	Hs.195667-S		UniGene: Hs.195667
37116	Hs.195730-S		UniGene: Hs.195730
37117	Hs.195739-S		UniGene: Hs.195739
37118	Hs.195742-S		UniGene: Hs.195742
37119	Hs.195979-S		UniGene: Hs.195979
37120	Hs.196008-S		UniGene: Hs.196008
37121	Hs.196034-S		UniGene: Hs.196034
37122	Hs.19603-S		UniGene: Hs.19603
37123	Hs.196040-S		UniGene: Hs.196040
37124	Hs.196134-S		UniGene: Hs.196134
37125	Hs.196546-S		UniGene: Hs.196546
37126	Hs.196561-S		UniGene: Hs.196561
37127	Hs.196564-S		UniGene: Hs.196564
37128	Hs.196964-S		UniGene: Hs.196964
37129	Hs.196974-S		UniGene: Hs.196974
37130	Hs.196988-S		UniGene: Hs.196988
37131	Hs.197018-S		UniGene: Hs.197018
37132	Hs.197037-S		UniGene: Hs.197037
37133	Hs.197095-S		UniGene: Hs.197095
37134	Hs.197105-S		UniGene: Hs.197105
37135	Hs.19717-S		UniGene: Hs.19717
37136	Hs.197478-S		UniGene: Hs.197478
37137	Hs.197571-S		UniGene: Hs.197571
37138	Hs.197616-S		UniGene: Hs.197616
37139	Hs.197672-S		UniGene: Hs.197672
37140	Hs.197703-S		UniGene: Hs.197703
37141	Hs.197741-S		UniGene: Hs.197741
37142	Hs.198072-S		UniGene: Hs.198072
37143	Hs.198671-S		UniGene: Hs.198671
37144	Hs.199361-S		UniGene: Hs.199361
37145	Hs.199392-S		UniGene: Hs.199392
37146	Hs.199544-S		UniGene: Hs.199544
37147	Hs.199565-S		UniGene: Hs.199565
37148	Hs.199614-S		UniGene: Hs.199614
37149	Hs.199618-S		UniGene: Hs.199618
37150	Hs.199739-S		UniGene: Hs.199739
37151	Hs.199763-S		UniGene: Hs.199763
37152	Hs.199814-S		UniGene: Hs.199814
37153	Hs.19987-S		UniGene: Hs.19987
37154	Hs.199962-S		UniGene: Hs.199962
37155	Hs.200049-S		UniGene: Hs.200049
37156	Hs.200071-S		UniGene: Hs.200071
37157	Hs.200083-S		UniGene: Hs.200083
37158	Hs.200276-S		UniGene: Hs.200276
37159	Hs.200285-S		UniGene: Hs.200285
37160	Hs.20034-S		UniGene: Hs.20034
37161	Hs.20039-S		UniGene: Hs.20039
37162	Hs.200490-S		UniGene: Hs.200490
37163	Hs.200538-S		UniGene: Hs.200538
37164	Hs.200574-S		UniGene: Hs.200574
37165	Hs.200677-S		UniGene: Hs.200677
37166	Hs.200697-S		UniGene: Hs.200697
37167	Hs.200763-S		UniGene: Hs.200763
37168	Hs.200821-S		UniGene: Hs.200821
37169	Hs.200856-S		UniGene: Hs.200856
37170	Hs.200909-S		UniGene: Hs.200909
37171	Hs.200940-S		UniGene: Hs.200940
37172	Hs.200980-S		UniGene: Hs.200980
37173	Hs.200983-S		UniGene: Hs.200983
37174	Hs.20131-S		UniGene: Hs.20131
37175	Hs.201379-S		UniGene: Hs.201379
37176	Hs.201413-S		UniGene: Hs.201413
37177	Hs.201445-S		UniGene: Hs.201445
37178	Hs.201485-S		UniGene: Hs.201485
37179	Hs.201490-S		UniGene: Hs.201490
37180	Hs.201493-S		UniGene: Hs.201493
37181	Hs.201494-S		UniGene: Hs.201494
37182	Hs.2014-S		UniGene: Hs.2014
37183	Hs.201679-S		UniGene: Hs.201679
37184	Hs.201686-S		UniGene: Hs.201686
37185	Hs.201696-S		UniGene: Hs.201696
37186	Hs.201716-S		UniGene: Hs.201716
37187	Hs.201725-S		UniGene: Hs.201725
37188	Hs.201730-S		UniGene: Hs.201730
37189	Hs.201735-S		UniGene: Hs.201735
37190	Hs.201760-S		UniGene: Hs.201760
37191	Hs.201837-S		UniGene: Hs.201837
37192	Hs.201907-S		UniGene: Hs.201907
37193	Hs.201954-S		UniGene: Hs.201954
37194	Hs.201978-S		UniGene: Hs.201978
37195	Hs.201988-S		UniGene: Hs.201988
37196	Hs.202036-S		UniGene: Hs.202036
37197	Hs.202054-S		UniGene: Hs.202054
37198	Hs.202090-S		UniGene: Hs.202090
37199	Hs.202108-S		UniGene: Hs.202108
37200	Hs.202140-S		UniGene: Hs.202140
37201	Hs.202154-S		UniGene: Hs.202154
37202	Hs.202202-S		UniGene: Hs.202202
37203	Hs.202237-S		UniGene: Hs.202237
37204	Hs.202355-S		UniGene: Hs.202355
37205	Hs.202372-S		UniGene: Hs.202372
37206	Hs.202398-S		UniGene: Hs.202398
37207	Hs.202425-S		UniGene: Hs.202425
37208	Hs.202438-S		UniGene: Hs.202438
37209	Hs.202440-S		UniGene: Hs.202440
37210	Hs.202515-S		UniGene: Hs.202515
37211	Hs.202538-S		UniGene: Hs.202538
37212	Hs.202638-S		UniGene: Hs.202638
37213	Hs.20289-S		UniGene: Hs.20289
37214	Hs.202989-S		UniGene: Hs.202989
37215	Hs.203472-S		UniGene: Hs.203472
37216	Hs.203697-S		UniGene: Hs.203697
37217	Hs.203743-S		UniGene: Hs.203743
37218	Hs.203763-S		UniGene: Hs.203763
37219	Hs.203815-S		UniGene: Hs.203815
37220	Hs.20416-S		UniGene: Hs.20416
37221	Hs.204387-S		UniGene: Hs.204387
37222	Hs.204436-S		UniGene: Hs.204436
37223	Hs.204452-S		UniGene: Hs.204452
37224	Hs.204455-S		UniGene: Hs.204455
37225	Hs.204595-S		UniGene: Hs.204595
37226	Hs.204600-S		UniGene: Hs.204600
37227	Hs.204610-S		UniGene: Hs.204610
37228	Hs.204674-S		UniGene: Hs.204674
37229	Hs.204741-S		UniGene: Hs.204741
37230	Hs.204764-S		UniGene: Hs.204764
37231	Hs.204841-S		UniGene: Hs.204841
37232	Hs.204947-S		UniGene: Hs.204947
37233	Hs.204956-S		UniGene: Hs.204956
37234	Hs.205182-S		UniGene: Hs.205182
37235	Hs.205386-S		UniGene: Hs.205386
37236	Hs.205391-S		UniGene: Hs.205391
37237	Hs.205550-S		UniGene: Hs.205550
37238	Hs.205627-S		UniGene: Hs.205627
37239	Hs.205675-S		UniGene: Hs.205675
37240	Hs.205722-S		UniGene: Hs.205722
37241	Hs.20573-S		UniGene: Hs.20573
37242	Hs.206312-S		UniGene: Hs.206312
37243	Hs.206538-S		UniGene: Hs.206538
37244	Hs.206768-S		UniGene: Hs.206768
37245	Hs.206868-S		UniGene: Hs.206868
37246	Hs.207034-S		UniGene: Hs.207034
37247	Hs.207071-S		UniGene: Hs.207071
37248	Hs.207092-S		UniGene: Hs.207092
37249	Hs.207300-S		UniGene: Hs.207300
37250	Hs.207346-S		UniGene: Hs.207346
37251	Hs.207360-S		UniGene: Hs.207360
37252	Hs.207436-S		UniGene: Hs.207436
37253	Hs.207451-S		UniGene: Hs.207451
37254	Hs.207484-S		UniGene: Hs.207484
37255	Hs.207518-S		UniGene: Hs.207518
37256	Hs.207546-S		UniGene: Hs.207546
37257	Hs.20755-S		UniGene: Hs.20755
37258	Hs.207565-S		UniGene: Hs.207565
37259	Hs.207573-S		UniGene: Hs.207573
37260	Hs.207594-S		UniGene: Hs.207594
37261	Hs.20792-S		UniGene: Hs.20792
37262	Hs.208036-S		UniGene: Hs.208036
37263	Hs.208052-S		UniGene: Hs.208052
37264	Hs.208057-S		UniGene: Hs.208057
37265	Hs.208072-S		UniGene: Hs.208072
37266	Hs.208081-S		UniGene: Hs.208081
37267	Hs.208085-S		UniGene: Hs.208085
37268	Hs.208111-S		UniGene: Hs.208111
37269	Hs.208129-S		UniGene: Hs.208129
37270	Hs.208207-S		UniGene: Hs.208207
37271	Hs.208267-S		UniGene: Hs.208267
37272	Hs.208405-S		UniGene: Hs.208405
37273	Hs.208477-S		UniGene: Hs.208477
37274	Hs.20851-S		UniGene: Hs.20851
37275	Hs.208551-S		UniGene: Hs.208551
37276	Hs.208575-S		UniGene: Hs.208575
37277	Hs.208603-S		UniGene: Hs.208603
37278	Hs.208618-S		UniGene: Hs.208618
37279	Hs.208668-S		UniGene: Hs.208668
37280	Hs.208669-S		UniGene: Hs.208669
37281	Hs.208685-S		UniGene: Hs.208685
37282	Hs.208719-S		UniGene: Hs.208719
37283	Hs.208854-S		UniGene: Hs.208854
37284	Hs.209129-S		UniGene: Hs.209129
37285	Hs.209142-S		UniGene: Hs.209142
37286	Hs.209162-S		UniGene: Hs.209162
37287	Hs.209209-S		UniGene: Hs.209209
37288	Hs.209218-S		UniGene: Hs.209218
37289	Hs.209244-S		UniGene: Hs.209244
37290	Hs.209253-S		UniGene: Hs.209253
37291	Hs.209256-S		UniGene: Hs.209256
37292	Hs.20945-S		UniGene: Hs.20945
37293	Hs.209786-S		UniGene: Hs.209786
